,CNT,TIME,TIME_TICK,FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,RPUPILD,RPUPILV,CX,CY,CS,USER
1990,745044,12243.48926,4889691969730,1544.7808,803.05536,12243.35742,0.13184,7176,1,1.68313,1.28386,1,0.5453100000000001,0.43255,1,1.11422,0.85821,1,0.3158,0.65586,33.511140000000005,1.0,1,0.71729,0.73702,28.98344,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00758,1,0.04145,-0.02557,0.57296,0.00674,1,0.49896,0.4963,0,IMAGENAME PAGE_26.PNG
1991,745045,12243.50586,4889692133318,1564.928,813.42848,12243.35742,0.14844000000000002,7176,1,1.68313,1.28386,1,0.5453100000000001,0.43255,1,1.11422,0.85821,1,0.31551999999999997,0.65609,33.32932,1.0,1,0.7170300000000001,0.737,28.77287,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.007490000000000001,1,0.04145,-0.02557,0.57296,0.00677,1,0.49896,0.4963,0,IMAGENAME PAGE_26.PNG
1992,745046,12243.52246,4889692297820,1584.8192,830.69312,12243.35742,0.16504000000000002,7176,1,1.7855400000000001,1.4679799999999998,1,0.50169,0.43696,1,1.14362,0.95247,1,0.31465,0.65862,33.23475,1.0,1,0.7163,0.73937,28.722440000000002,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.0075,1,0.04145,-0.02557,0.57296,0.0066,1,0.49896,0.4963,0,IMAGE ONLINE AT 121973
1993,745047,12243.53809,4889692461988,1593.1136000000001,834.79936,12243.35742,0.18066,7176,1,1.58297,1.25147,1,0.5487,0.4125,1,1.0658299999999998,0.83199,1,0.31436,0.65918,33.281290000000006,1.0,1,0.7159800000000001,0.73961,29.065440000000002,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.007520000000000001,1,0.04145,-0.02557,0.57296,0.006679999999999999,1,0.49896,0.4963,0,IMAGE ONLINE AT 121973
1994,745048,12243.55469,4889692627132,1600.128,838.27072,12243.35742,0.19727,7176,1,1.58297,1.25147,1,0.5487,0.4125,1,1.0658299999999998,0.83199,1,0.31406,0.66062,32.33809,1.0,1,0.7157600000000001,0.73995,28.79549,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.007520000000000001,1,0.04145,-0.02557,0.57296,0.00672,1,0.49896,0.4963,0,0
1995,745049,12243.57129,4889692790302,1618.2656,848.85888,12243.35742,0.21386999999999998,7176,1,1.82293,1.42248,1,0.57425,0.44956,1,1.19859,0.9360200000000001,1,0.31338,0.6600699999999999,32.02968,1.0,1,0.71496,0.73929,28.67554,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00765,1,0.04145,-0.02557,0.57296,0.00675,1,0.49896,0.4963,0,0
1996,745050,12243.58789,4889692954193,1622.464,850.95808,12243.35742,0.23046999999999998,7176,1,1.5671700000000002,1.1926700000000001,1,0.5596800000000001,0.47201000000000004,1,1.06342,0.83234,1,0.31306,0.65966,33.7689,1.0,1,0.7147100000000001,0.7399100000000001,29.171429999999997,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.007509999999999999,1,0.04145,-0.02557,0.57296,0.006690000000000001,1,0.49896,0.4963,0,0
1997,745051,12243.60449,4889693117838,1626.1376,852.7910400000001,12243.35742,0.24706999999999998,7176,1,1.5671700000000002,1.1926700000000001,1,0.5596800000000001,0.47201000000000004,1,1.06342,0.83234,1,0.31309000000000003,0.66023,33.4492,1.0,1,0.71468,0.73993,28.710179999999998,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.007509999999999999,1,0.04145,-0.02557,0.57296,0.00674,1,0.49896,0.4963,0,0
1998,745052,12243.62012,4889693282100,1629.1711999999998,858.55616,12243.35742,0.2627,7176,1,1.59938,1.27544,1,0.5221399999999999,0.527,1,1.0607600000000001,0.90122,1,0.31354,0.66364,33.04432,1.0,1,0.71485,0.74217,29.21524,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.007520000000000001,1,0.04145,-0.02557,0.57296,0.00663,1,0.49896,0.4963,0,0
1999,745053,12243.63672,4889693445731,1622.1312,856.49792,12243.35742,0.2793,7176,1,1.2892,1.0532299999999999,1,0.5582699999999999,0.49643000000000004,1,0.9237299999999999,0.77483,1,0.31401,0.66386,33.739709999999995,1.0,1,0.71504,0.74293,29.36866,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00742,1,0.04145,-0.02557,0.57296,0.0066,1,0.49896,0.4963,0,0
2000,745054,12243.65332,4889693610084,1654.7839999999999,881.7292800000001,12243.35742,0.2793,7176,0,1.2892,1.0532299999999999,1,0.5582699999999999,0.49643000000000004,1,0.9237299999999999,0.77483,1,0.31405,0.66481,33.373470000000005,1.0,1,0.71539,0.74328,28.933729999999997,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.007540000000000001,1,0.04145,-0.02557,0.57296,0.006690000000000001,1,0.49896,0.4963,0,0
2001,745055,12243.66992,4889693776217,1667.8016000000002,954.4332800000001,12243.35742,0.2793,7176,0,1.60155,1.3687799999999999,1,0.52475,0.58267,1,1.06315,0.9757299999999999,1,0.31564000000000003,0.66605,33.6987,1.0,1,0.71645,0.7450100000000001,29.087770000000003,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.007490000000000001,1,0.04145,-0.02557,0.57296,0.00665,1,0.49896,0.4963,0,0
2002,745056,12243.686520000001,4889693940106,1668.0576,961.4784,12243.35742,0.2793,7176,0,1.54251,1.30784,1,0.5646,0.54289,1,1.05355,0.9253600000000001,1,0.31683,0.66846,32.8736,1.0,1,0.71764,0.74636,28.86593,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00747,1,0.04145,-0.02557,0.57296,0.00665,1,0.49896,0.4963,0,0
2003,745057,12243.70215,4889694103047,1672.64,992.7616,12243.35742,0.2793,7176,0,1.54251,1.30784,1,0.5646,0.54289,1,1.05355,0.9253600000000001,1,0.31743000000000005,0.66891,33.43734,1.0,1,0.71833,0.74739,29.057209999999998,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.007529999999999999,1,0.04145,-0.02557,0.57296,0.006640000000000001,1,0.49896,0.4963,0,0
2004,745058,12243.71875,4889694268068,1342.848,735.47136,12243.35742,0.2793,7176,0,0.57107,0.41841000000000006,1,0.51181,0.46087,1,0.5414399999999999,0.43964,1,0.31949,0.67142,33.25387,1.0,1,0.72011,0.74983,28.821959999999997,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.007520000000000001,1,0.04145,-0.02557,0.57296,0.006679999999999999,1,0.49896,0.4963,0,0
2005,745059,12243.73535,4889694432202,1190.8863999999999,639.85024,12243.35742,0.2793,7176,0,0.42233999999999994,0.30130999999999997,1,0.46353,0.5201600000000001,1,0.44293999999999994,0.41073999999999994,1,0.3204,0.67288,32.61708,1.0,1,0.72075,0.7517,29.21759,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.007559999999999999,1,0.04145,-0.02557,0.57296,0.00658,1,0.49896,0.4963,0,0
2006,745060,12243.75195,4889694596679,928.9856,458.45887999999997,12243.35742,0.2793,7176,0,0.42233999999999994,0.30130999999999997,1,0.46353,0.5201600000000001,1,0.44293999999999994,0.41073999999999994,1,0.32089,0.67283,33.41115,1.0,1,0.7216600000000001,0.75139,28.39371,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00759,1,0.04145,-0.02557,0.57296,0.0068200000000000005,1,0.49896,0.4963,0,0
2007,745061,12243.76855,4889694761496,1002.24,538.72,12243.35742,0.2793,7176,0,0.67616,0.64827,1,0.50431,0.50598,1,0.59023,0.57712,1,0.3234,0.67301,33.389829999999996,1.0,1,0.72397,0.75275,28.629440000000002,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.0075,1,0.04145,-0.02557,0.57296,0.006670000000000001,1,0.49896,0.4963,0,0
2008,745062,12243.78516,4889694925673,981.6192,499.3472,12243.35742,0.2793,7176,0,0.43445,0.34605,1,0.53491,0.42078000000000004,1,0.48468,0.38341,1,0.32456,0.67271,33.62437,1.0,1,0.72501,0.7525,29.31458,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00746,1,0.04145,-0.02557,0.57296,0.006670000000000001,1,0.49896,0.4963,0,0
2009,745063,12243.80176,4889695089800,971.3152,479.66592,12243.75195,0.0498,7177,1,0.43445,0.34605,1,0.53491,0.42078000000000004,1,0.48468,0.38341,1,0.32521,0.6732600000000001,33.14365,1.0,1,0.7260300000000001,0.75225,28.608970000000003,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.007559999999999999,1,0.04145,-0.02557,0.57296,0.00672,1,0.49896,0.4963,0,0
2010,745064,12243.81738,4889695253584,961.472,460.72192,12243.75195,0.06543,7177,1,0.48699,0.29951,1,0.45376000000000005,0.39768000000000003,1,0.47036999999999995,0.34859,1,0.32739,0.67399,32.88035,1.0,1,0.72818,0.75368,28.68597,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00748,1,0.04145,-0.02557,0.57296,0.006690000000000001,1,0.49896,0.4963,0,0
2011,745065,12243.83398,4889695418655,955.9295999999999,453.33887999999996,12243.75195,0.08202999999999999,7177,1,0.3944,0.32016,1,0.55603,0.43848000000000004,1,0.47522,0.37932,1,0.32865,0.67519,32.48491,1.0,1,0.72911,0.75421,28.87554,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00747,1,0.04145,-0.02557,0.57296,0.006659999999999999,1,0.49896,0.4963,0,0
2012,745066,12243.85059,4889695582350,951.9871999999999,448.06528,12243.75195,0.09863,7177,1,0.3944,0.32016,1,0.55603,0.43848000000000004,1,0.47522,0.37932,1,0.3292,0.67477,33.29569,1.0,1,0.73021,0.75457,28.52458,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00746,1,0.04145,-0.02557,0.57296,0.00671,1,0.49896,0.4963,0,0
2013,745067,12243.86719,4889695746465,1043.904,510.94912,12243.75195,0.11523,7177,1,1.6500700000000001,1.4355200000000001,1,0.48643000000000003,0.36751,1,1.06825,0.9015200000000001,1,0.33159,0.67505,32.95968,1.0,1,0.73229,0.75592,28.61795,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00728,1,0.04145,-0.02557,0.57296,0.00657,1,0.49896,0.4963,0,0
2014,745068,12243.88379,4889695910870,1130.4832,561.4630400000001,12243.75195,0.13184,7177,1,1.75623,1.4117,1,0.59234,0.41949,1,1.17429,0.91559,1,0.33249,0.67523,32.75607,1.0,1,0.73292,0.75632,28.556390000000004,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00722,1,0.04145,-0.02557,0.57296,0.006509999999999999,1,0.49896,0.4963,0,0
2015,745069,12243.89941,4889696075433,1229.824,617.81376,12243.75195,0.13184,7177,0,1.75623,1.4117,1,0.59234,0.41949,1,1.17429,0.91559,1,0.33285,0.67524,32.79687,1.0,1,0.7336199999999999,0.7566,27.99677,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.007259999999999999,1,0.04145,-0.02557,0.57296,0.006529999999999999,1,0.49896,0.4963,0,0
2016,745070,12243.91602,4889696239628,1618.5472,827.1091200000001,12243.75195,0.13184,7177,0,2.07179,1.55329,1,0.56457,0.41625,1,1.31818,0.98477,1,0.33401,0.67682,31.492720000000002,1.0,1,0.73441,0.7574,27.846120000000003,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00719,1,0.04145,-0.02557,0.57296,0.00646,1,0.49896,0.4963,0,0
2017,745071,12243.93262,4889696404419,1759.5136000000002,914.65088,12243.75195,0.13184,7177,0,2.22943,1.7068,1,0.46031000000000005,0.36691,1,1.34487,1.03685,1,0.33415,0.67601,32.63799,1.0,1,0.7347199999999999,0.75774,27.785690000000002,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00707,1,0.04145,-0.02557,0.57296,0.00648,1,0.49896,0.4963,0,0
2023,745077,12244.03125,4889697390474,1820.7359999999999,920.5696,12243.94922,0.06543,7178,0,1.09407,0.82101,1,0.5421600000000001,0.33837,1,0.81811,0.5796899999999999,1,0.33819,0.68114,30.599320000000002,1.0,1,0.73792,0.7606,27.239390000000004,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00665,1,0.04145,-0.02557,0.57296,0.00619,1,0.49896,0.4963,0,0
2024,745078,12244.04785,4889697553290,1593.9584,771.08608,12243.94922,0.06543,7178,0,1.09407,0.82101,1,0.5421600000000001,0.33837,1,0.81811,0.5796899999999999,1,0.33859,0.6822600000000001,30.3767,1.0,1,0.7383,0.76164,26.935740000000003,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.006679999999999999,1,0.04145,-0.02557,0.57296,0.006229999999999999,1,0.49896,0.4963,0,0
2025,745079,12244.06445,4889697716924,1503.8336000000002,672.3417599999999,12243.94922,0.06543,7178,0,0.9027799999999999,0.54996,1,0.6653399999999999,0.3228,1,0.7840600000000001,0.43638000000000005,1,0.33884000000000003,0.6849,30.2538,1.0,1,0.73841,0.7642,27.05613,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00662,1,0.04145,-0.02557,0.57296,0.0062,1,0.49896,0.4963,0,0
2026,745080,12244.08105,4889697883081,1468.5056000000002,610.06208,12243.94922,0.06543,7178,0,1.41468,1.04435,1,0.76458,0.33403,1,1.0896299999999999,0.68919,1,0.33924,0.68528,30.40488,1.0,1,0.7390899999999999,0.7642899999999999,26.93464,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.0066,1,0.04145,-0.02557,0.57296,0.00618,1,0.49896,0.4963,0,0
2027,745081,12244.09668,4889698046967,1591.616,671.8912,12243.94922,0.06543,7178,0,1.41468,1.04435,1,0.76458,0.33403,1,1.0896299999999999,0.68919,1,0.34005,0.68592,29.604840000000003,1.0,1,0.73951,0.76472,26.8777,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00657,1,0.04145,-0.02557,0.57296,0.00618,1,0.49896,0.4963,0,0
2028,745082,12244.11328,4889698211661,1601.92,669.44384,12243.94922,0.06543,7178,0,1.36124,0.8818299999999999,1,0.67399,0.36139,1,1.01762,0.62161,1,0.34284000000000003,0.6853100000000001,29.756729999999997,1.0,1,0.74257,0.7649699999999999,27.05423,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.006540000000000001,1,0.04145,-0.02557,0.57296,0.00611,1,0.49896,0.4963,0,0
2029,745083,12244.12988,4889698375217,1703.2831999999999,733.8124799999999,12243.94922,0.06543,7178,0,1.65734,1.19423,1,0.61229,0.3198,1,1.13481,0.75702,1,0.34463,0.6855100000000001,29.47202,1.0,1,0.74436,0.76599,27.22575,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00656,1,0.04145,-0.02557,0.57296,0.0060799999999999995,1,0.49896,0.4963,0,0
2030,745084,12244.14648,4889698539395,1737.92,768.49536,12243.94922,0.06543,7178,0,1.65734,1.19423,1,0.61229,0.3198,1,1.13481,0.75702,1,0.34629,0.68583,29.19405,1.0,1,0.74569,0.76671,26.78988,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00662,1,0.04145,-0.02557,0.57296,0.00614,1,0.49896,0.4963,0,0
2031,745085,12244.16309,4889698703280,1635.9808,723.26528,12243.94922,0.06543,7178,0,1.07974,0.74234,1,0.65791,0.43888,1,0.86882,0.5906100000000001,1,0.34774,0.6873100000000001,29.22983,1.0,1,0.74702,0.76951,26.70985,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00643,1,0.04145,-0.02557,0.57296,0.00602,1,0.49896,0.4963,0,0
2032,745086,12244.17871,4889698868092,1628.2496,731.7952,12244.12988,0.04883,7179,1,1.32235,0.9665100000000001,1,0.68555,0.4581,1,1.00395,0.7123,1,0.34804,0.6882,29.405079999999998,1.0,1,0.7472,0.7711899999999999,26.407709999999998,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00642,1,0.04145,-0.02557,0.57296,0.00605,1,0.49896,0.4963,0,0
2033,745087,12244.19531,4889699032311,1623.6032,736.9152,12244.12988,0.06543,7179,1,1.32235,0.9665100000000001,1,0.68555,0.4581,1,1.00395,0.7123,1,0.3484,0.68975,28.809340000000002,1.0,1,0.74739,0.77232,26.56721,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00655,1,0.04145,-0.02557,0.57296,0.00606,1,0.49896,0.4963,0,0
2034,745088,12244.21191,4889699196496,1575.7312,706.07232,12244.12988,0.08202999999999999,7179,1,0.95896,0.7127399999999999,1,0.62905,0.31037,1,0.794,0.51156,1,0.34923000000000004,0.69084,29.45771,1.0,1,0.7481899999999999,0.77353,26.6084,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00643,1,0.04145,-0.02557,0.57296,0.00606,1,0.49896,0.4963,0,0
2035,745089,12244.22852,4889699360893,1569.8303999999998,706.69696,12244.12988,0.09863,7179,1,1.2621799999999999,0.94211,1,0.63544,0.39078,1,0.94881,0.66645,1,0.34978000000000004,0.68998,29.89167,1.0,1,0.74854,0.7732100000000001,26.789579999999997,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.006509999999999999,1,0.04145,-0.02557,0.57296,0.00615,1,0.49896,0.4963,0,0
2036,745090,12244.24512,4889699525690,1565.4144,707.1577599999999,12244.12988,0.11523,7179,1,1.2621799999999999,0.94211,1,0.63544,0.39078,1,0.94881,0.66645,1,0.35029,0.6897399999999999,29.32974,1.0,1,0.74905,0.77317,26.61528,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.006490000000000001,1,0.04145,-0.02557,0.57296,0.00605,1,0.49896,0.4963,0,0
2037,745091,12244.26172,4889699690426,1561.5104,703.85024,12244.12988,0.13184,7179,1,1.1908299999999998,0.8268700000000001,1,0.70024,0.4414,1,0.94553,0.63413,1,0.3513,0.68891,29.80852,1.0,1,0.75035,0.77213,26.82442,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00647,1,0.04145,-0.02557,0.57296,0.00614,1,0.49896,0.4963,0,0
2038,745092,12244.27734,4889699853983,1565.0816,707.30112,12244.12988,0.14745999999999998,7179,1,1.34801,1.02215,1,0.64758,0.36528,1,0.9978,0.69372,1,0.35208,0.68875,29.478309999999997,1.0,1,0.75121,0.77151,27.04055,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00646,1,0.04145,-0.02557,0.57296,0.00614,1,0.49896,0.4963,0,0
2039,745093,12244.29395,4889700018418,1568.0,710.12736,12244.12988,0.16405999999999998,7179,1,1.34801,1.02215,1,0.64758,0.36528,1,0.9978,0.69372,1,0.35278000000000004,0.68857,29.263720000000003,1.0,1,0.75203,0.77095,26.64163,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.006520000000000001,1,0.04145,-0.02557,0.57296,0.0061600000000000005,1,0.49896,0.4963,0,0
2040,745094,12244.31055,4889700183159,1532.3903999999998,680.6464,12244.12988,0.18066,7179,1,0.64712,0.3346,1,0.63518,0.30668,1,0.64115,0.32064000000000004,1,0.3545,0.6877,29.50518,1.0,1,0.75397,0.77054,26.69561,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00647,1,0.04145,-0.02557,0.57296,0.00609,1,0.49896,0.4963,0,0
2041,745095,12244.32715,4889700348176,1526.0416,673.7344,12244.12988,0.19727,7179,1,1.08748,0.7496,1,0.67797,0.34958,1,0.8827299999999999,0.5495899999999999,1,0.3557,0.68776,29.384909999999998,1.0,1,0.75502,0.77081,27.138840000000002,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00647,1,0.04145,-0.02557,0.57296,0.00613,1,0.49896,0.4963,0,0
2042,745096,12244.34375,4889700511271,1484.3776,651.02208,12244.12988,0.19727,7179,0,1.08748,0.7496,1,0.67797,0.34958,1,0.8827299999999999,0.5495899999999999,1,0.357,0.68789,29.200409999999998,1.0,1,0.75613,0.77085,26.59657,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.006490000000000001,1,0.04145,-0.02557,0.57296,0.0062,1,0.49896,0.4963,0,0
2043,745097,12244.36035,4889700675888,1505.92,657.79072,12244.12988,0.19727,7179,0,1.21935,0.8723200000000001,1,0.6673100000000001,0.37096999999999997,1,0.9433299999999999,0.62164,1,0.3582,0.68862,29.57902,1.0,1,0.75754,0.77205,26.894579999999998,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00645,1,0.04145,-0.02557,0.57296,0.00611,1,0.49896,0.4963,0,0
2044,745098,12244.375979999999,4889700839558,1498.3936,654.3296,12244.12988,0.19727,7179,0,1.23079,0.83094,1,0.58694,0.37882,1,0.9088700000000001,0.60488,1,0.35908,0.68942,29.35415,1.0,1,0.75827,0.77273,27.17295,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00648,1,0.04145,-0.02557,0.57296,0.00611,1,0.49896,0.4963,0,0
2045,745099,12244.39258,4889701003737,1494.6304,652.5990400000001,12244.34375,0.04883,7180,1,1.23079,0.83094,1,0.58694,0.37882,1,0.9088700000000001,0.60488,1,0.36001,0.69002,29.21697,1.0,1,0.7592,0.7731600000000001,26.814459999999997,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00655,1,0.04145,-0.02557,0.57296,0.00617,1,0.49896,0.4963,0,0
2046,745100,12244.40918,4889701168905,1493.3248,667.9590400000001,12244.34375,0.06543,7180,1,1.2833700000000001,0.9947799999999999,1,0.54171,0.37518,1,0.91254,0.68498,1,0.36274,0.6906,29.16654,1.0,1,0.7618199999999999,0.7740600000000001,26.907940000000004,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00643,1,0.04145,-0.02557,0.57296,0.00614,1,0.49896,0.4963,0,0
2047,745101,12244.42578,4889701333101,1468.1471999999999,649.49632,12244.34375,0.08202999999999999,7180,1,0.97501,0.72372,1,0.62229,0.30982,1,0.79865,0.51677,1,0.36415,0.6907,29.034290000000002,1.0,1,0.76332,0.7742899999999999,27.393620000000002,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00648,1,0.04145,-0.02557,0.57296,0.00613,1,0.49896,0.4963,0,0
2048,745102,12244.44238,4889701497049,1450.1632,636.3072,12244.34375,0.09863,7180,1,0.97501,0.72372,1,0.62229,0.30982,1,0.79865,0.51677,1,0.36593000000000003,0.6905899999999999,29.488940000000003,1.0,1,0.76472,0.77455,26.95042,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00658,1,0.04145,-0.02557,0.57296,0.00619,1,0.49896,0.4963,0,0
2049,745103,12244.45898,4889701662271,1466.4832,646.71104,12244.34375,0.11523,7180,1,1.31895,0.91885,1,0.65083,0.43191999999999997,1,0.9848899999999999,0.67538,1,0.36768,0.69089,29.56387,1.0,1,0.76661,0.77581,26.99457,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00642,1,0.04145,-0.02557,0.57296,0.00615,1,0.49896,0.4963,0,0
2050,745104,12244.47461,4889701826053,1579.712,721.27872,12244.34375,0.13086,7180,1,2.84114,2.14209,1,0.54255,0.37694,1,1.6918400000000002,1.25952,1,0.36606,0.6905399999999999,30.393109999999997,1.0,1,0.76554,0.77633,27.01275,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00674,1,0.04145,-0.02557,0.57296,0.00618,1,0.49896,0.4963,0,0
2051,745105,12244.49121,4889701988850,1670.2976,780.91648,12244.34375,0.14745999999999998,7180,1,2.84114,2.14209,1,0.54255,0.37694,1,1.6918400000000002,1.25952,1,0.36454000000000003,0.6906899999999999,30.69517,1.0,1,0.76476,0.7768,27.20798,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.0067,1,0.04145,-0.02557,0.57296,0.00618,1,0.49896,0.4963,0,0
2052,745106,12244.50781,4889702153671,1808.7296000000001,914.7225599999999,12244.34375,0.14745999999999998,7180,0,3.8556800000000004,3.3151599999999997,1,0.12675,0.5149199999999999,1,1.99122,1.91504,1,0.35922,0.69177,30.896309999999996,1.0,1,0.75985,0.7776,27.21183,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00703,1,0.04145,-0.02557,0.57296,0.0061600000000000005,1,0.49896,0.4963,0,0
2154,745208,12246.18359,4889718911634,913.1648,412.768,12245.54297,0.19727,7184,0,1.13147,1.0256399999999999,1,0.72217,0.47735,1,0.9268200000000001,0.7515,1,0.32904,0.66193,31.38922,1.0,1,0.7361,0.74958,29.3048,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00702,1,0.04145,-0.02557,0.57296,0.006509999999999999,1,0.49896,0.4963,0,0
2155,745209,12246.2002,4889719075951,1412.736,754.39488,12245.54297,0.19727,7184,0,0.8968,0.85316,1,0.6643600000000001,0.48131,1,0.78058,0.66723,1,0.33011,0.6615,31.61363,1.0,1,0.73674,0.7492,29.384009999999996,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.007,1,0.04145,-0.02557,0.57296,0.006540000000000001,1,0.49896,0.4963,0,0
2156,745210,12246.21582,4889719239350,1365.9392,732.8192,12245.54297,0.19727,7184,0,0.8968,0.85316,1,0.6643600000000001,0.48131,1,0.78058,0.66723,1,0.33105,0.6602100000000001,31.62224,1.0,1,0.7373,0.74912,28.95365,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.0069900000000000006,1,0.04145,-0.02557,0.57296,0.00655,1,0.49896,0.4963,0,0
2157,745211,12246.23242,4889719403574,1376.9343999999999,733.78176,12245.54297,0.19727,7184,0,1.03385,0.93814,1,0.65199,0.44411999999999996,1,0.8429200000000001,0.69113,1,0.33275,0.65995,31.71735,1.0,1,0.7388899999999999,0.74851,29.108079999999998,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00701,1,0.04145,-0.02557,0.57296,0.0066,1,0.49896,0.4963,0,0
2158,745212,12246.249020000001,4889719566900,1405.0688,747.18592,12246.2002,0.04883,7185,1,1.11109,0.95278,1,0.71615,0.53037,1,0.9136200000000001,0.74158,1,0.33371,0.65958,31.91432,1.0,1,0.73979,0.74848,29.404690000000002,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.0070599999999999994,1,0.04145,-0.02557,0.57296,0.0066099999999999996,1,0.49896,0.4963,0,0
2159,745213,12246.26562,4889719733051,1421.9391999999998,755.22432,12246.2002,0.06543,7185,1,1.11109,0.95278,1,0.71615,0.53037,1,0.9136200000000001,0.74158,1,0.33458000000000004,0.65901,32.36544,1.0,1,0.74044,0.74854,29.06557,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.0070599999999999994,1,0.04145,-0.02557,0.57296,0.00658,1,0.49896,0.4963,0,0
2160,745214,12246.282229999999,4889719896952,1420.864,740.86784,12246.2002,0.08202999999999999,7185,1,0.9988299999999999,0.78337,1,0.7129,0.46876999999999996,1,0.8558600000000001,0.62607,1,0.33653,0.65852,32.38903,1.0,1,0.7421300000000001,0.74875,29.29725,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.0070799999999999995,1,0.04145,-0.02557,0.57296,0.006640000000000001,1,0.49896,0.4963,0,0
2161,745215,12246.29883,4889720061432,1425.5231999999999,736.12672,12246.2002,0.09863,7185,1,1.01197,0.87844,1,0.7591,0.44905,1,0.88554,0.66374,1,0.33736,0.6584,32.174040000000005,1.0,1,0.7429,0.74876,29.307859999999998,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.0069900000000000006,1,0.04145,-0.02557,0.57296,0.006529999999999999,1,0.49896,0.4963,0,0
2162,745216,12246.31445,4889720225552,1429.0176000000001,732.5632,12246.2002,0.11425999999999999,7185,1,1.01197,0.87844,1,0.7591,0.44905,1,0.88554,0.66374,1,0.33826999999999996,0.6582600000000001,32.16264,1.0,1,0.7435,0.74884,29.164790000000004,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00707,1,0.04145,-0.02557,0.57296,0.00665,1,0.49896,0.4963,0,0
